run,layer,epoch,mdk_lambda0
partA_paper_flow_mdk_20260913_202615,2,76,0.24063757061958313
partA_paper_flow_mdk_20260913_202615,2,77,0.2340812236070633
partA_paper_flow_mdk_20260913_202615,2,78,0.2321043461561203
partA_paper_flow_mdk_20260913_202615,2,79,0.23547181487083435
partA_paper_flow_mdk_20260913_202615,2,80,0.23168542981147766
partA_paper_flow_mdk_20260913_202615,2,81,0.2339772880077362
partA_paper_flow_mdk_20260913_202615,2,82,0.23660056293010712
partA_paper_flow_mdk_20260913_202615,2,83,0.2388196885585785
partA_paper_flow_mdk_20260913_202615,2,84,0.23863832652568817
partA_paper_flow_mdk_20260913_202615,2,85,0.2366313338279724
partA_paper_flow_mdk_20260913_202615,2,86,0.2327454388141632
partA_paper_flow_mdk_20260913_202615,2,87,0.23058627545833588
partA_paper_flow_mdk_20260913_202615,2,88,0.2283267378807068
partA_paper_flow_mdk_20260913_202615,2,89,0.22770000994205475
partA_paper_flow_mdk_20260913_202615,2,90,0.22772042453289032
partA_paper_flow_mdk_20260913_202615,2,91,0.22792689502239227
partA_paper_flow_mdk_20260913_202615,2,92,0.2287103682756424
partA_paper_flow_mdk_20260913_202615,2,93,0.2286289781332016
partA_paper_flow_mdk_20260913_202615,2,94,0.2282419353723526
partA_paper_flow_mdk_20260913_202615,2,95,0.22682610154151917
partA_paper_flow_mdk_20260913_202615,2,96,0.22835570573806763
partA_paper_flow_mdk_20260913_202615,2,97,0.22664737701416016
partA_paper_flow_mdk_20260913_202615,2,98,0.22868794202804565
partA_paper_flow_mdk_20260913_202615,2,99,0.22836579382419586
partA_paper_flow_mdk_20260913_202615,2,100,0.22802896797657013
partA_paper_flow_mdk_20260913_202615,2,101,0.22594229876995087
partA_paper_flow_mdk_20260913_202615,2,102,0.22933727502822876
partA_paper_flow_mdk_20260913_202615,2,103,0.2272767424583435
partA_paper_flow_mdk_20260913_202615,2,104,0.2280048429965973
partA_paper_flow_mdk_20260913_202615,2,105,0.22628696262836456
partA_paper_flow_mdk_20260913_202615,2,106,0.22609926760196686
partA_paper_flow_mdk_20260913_202615,2,107,0.22750115394592285
partA_paper_flow_mdk_20260913_202615,2,108,0.22611874341964722
partA_paper_flow_mdk_20260913_202615,2,109,0.22770337760448456
partA_paper_flow_mdk_20260913_202615,2,110,0.22533833980560303
partA_paper_flow_mdk_20260913_202615,2,111,0.22670115530490875
partA_paper_flow_mdk_20260913_202615,2,112,0.2265794575214386
partA_paper_flow_mdk_20260913_202615,3,1,0.40717121958732605
partA_paper_flow_mdk_20260913_202615,3,2,0.4041643738746643
partA_paper_flow_mdk_20260913_202615,3,3,0.37370890378952026
partA_paper_flow_mdk_20260913_202615,3,4,0.35871797800064087
partA_paper_flow_mdk_20260913_202615,3,5,0.352270245552063
partA_paper_flow_mdk_20260913_202615,3,6,0.3498690128326416
partA_paper_flow_mdk_20260913_202615,3,7,0.3411960303783417
partA_paper_flow_mdk_20260913_202615,3,8,0.34166520833969116
partA_paper_flow_mdk_20260913_202615,3,9,0.3305688500404358
partA_paper_flow_mdk_20260913_202615,3,10,0.3398740887641907
partA_paper_flow_mdk_20260913_202615,3,11,0.3255023658275604
partA_paper_flow_mdk_20260913_202615,3,12,0.3293484151363373
partA_paper_flow_mdk_20260913_202615,3,13,0.3157927393913269
partA_paper_flow_mdk_20260913_202615,3,14,0.31821301579475403
partA_paper_flow_mdk_20260913_202615,3,15,0.31235721707344055
partA_paper_flow_mdk_20260913_202615,3,16,0.319744735956192
partA_paper_flow_mdk_20260913_202615,3,17,0.3154635727405548
partA_paper_flow_mdk_20260913_202615,3,18,0.29685714840888977
partA_paper_flow_mdk_20260913_202615,3,19,0.3005615472793579
partA_paper_flow_mdk_20260913_202615,3,20,0.28706732392311096
partA_paper_flow_mdk_20260913_202615,3,21,0.2999759912490845
partA_paper_flow_mdk_20260913_202615,3,22,0.29662561416625977
partA_paper_flow_mdk_20260913_202615,3,23,0.29692158102989197
partA_paper_flow_mdk_20260913_202615,3,24,0.2916918992996216
partA_paper_flow_mdk_20260913_202615,3,25,0.2896277606487274
partA_paper_flow_mdk_20260913_202615,3,26,0.28037789463996887
partA_paper_flow_mdk_20260913_202615,3,27,0.2739444077014923
partA_paper_flow_mdk_20260913_202615,3,28,0.2706032693386078
partA_paper_flow_mdk_20260913_202615,3,29,0.2694554924964905
partA_paper_flow_mdk_20260913_202615,3,30,0.2671225965023041
partA_paper_flow_mdk_20260913_202615,3,31,0.26834753155708313
partA_paper_flow_mdk_20260913_202615,3,32,0.2729361355304718
partA_paper_flow_mdk_20260913_202615,3,33,0.272241473197937
partA_paper_flow_mdk_20260913_202615,3,34,0.27623772621154785
partA_paper_flow_mdk_20260913_202615,3,35,0.2707553505897522
partA_paper_flow_mdk_20260913_202615,3,36,0.27714797854423523
partA_paper_flow_mdk_20260913_202615,3,37,0.2671457827091217
partA_paper_flow_mdk_20260913_202615,3,38,0.2678694725036621
partA_paper_flow_mdk_20260913_202615,3,39,0.2693736255168915
